Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),ULR-Baseline (ms),P-ULR-Par4,PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_12.txt,INFEASIBLE,0,0,0,-,-,-,12,67,79,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_13.txt,INFEASIBLE,0,0,0,-,-,-,12,78,90,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_14.txt,INFEASIBLE,0,0,0,-,-,-,28,79,107,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_15.txt,INFEASIBLE,0,0,0,-,-,-,28,92,120,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_16.txt,INFEASIBLE,0,0,0,-,-,-,28,102,130,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_17.txt,INFEASIBLE,0,0,0,-,-,-,42,55,97,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_2.txt,INFEASIBLE,0.31,34.01,44.49,-,-,-,2,4,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_3.txt,INFEASIBLE,0.23,15.3,27.33,-,-,-,2,5,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_4.txt,INFEASIBLE,0.33,16.04,28.29,-,-,-,2,15,17,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_5.txt,INFEASIBLE,0.24,16.78,30.91,-,-,-,4,6,10,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_6.txt,INFEASIBLE,0.33,43.44,65.84,-,-,-,8,9,17,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_7.txt,INFEASIBLE,0.28,25.72,40.61,-,-,-,13,10,23,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_8.txt,INFEASIBLE,0.43,33.19,58.17,-,-,-,19,11,30,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_9.txt,INFEASIBLE,0,0,0,-,-,-,12,26,38,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_1.txt,TERMINATING,2.22,200.61,254.95,457.78,18,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_2.txt,INFEASIBLE,0.34,18.3,26.06,-,-,-,2,4,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_3.txt,INFEASIBLE,0.47,16.64,30.89,-,-,-,2,5,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_4.txt,INFEASIBLE,0.38,54.03,72.62,-,-,-,3,15,18,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_5.txt,INFEASIBLE,0.32,41.51,69.36,-,-,-,7,6,13,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_6.txt,INFEASIBLE,0.29,24.95,56.42,-,-,-,12,9,21,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_7.txt,INFEASIBLE,0.5,15.59,25.57,-,-,-,18,10,28,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_8.txt,INFEASIBLE,0.29,23.6,26.09,-,-,-,25,15,40,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_9.txt,INFEASIBLE,0.25,15.83,25.01,-,-,-,25,11,36,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_1.txt,TERMINATING,2.1,263.06,509.08,774.24,17,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_2.txt,INFEASIBLE,0.31,35.33,41.39,-,-,-,2,4,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_3.txt,INFEASIBLE,1.08,0,0,-,-,-,2,5,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_4.txt,INFEASIBLE,0.43,28.39,43.91,-,-,-,4,6,10,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_5.txt,UNCHECKED,0,0,0,-,-,-,5,7,12,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_6.txt,INFEASIBLE,0,0,0,-,-,-,12,7,19,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_7.txt,INFEASIBLE,0,0,0,-,-,-,12,12,24,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_7.cil.c_19.bpl/lasso_trace_1.txt,TERMINATING,2.15,150.11,237.43,389.69,18,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_7.cil.c_19.bpl/lasso_trace_2.txt,INFEASIBLE,0.44,16.04,25.21,-,-,-,2,4,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_7.cil.c_19.bpl/lasso_trace_3.txt,INFEASIBLE,1.13,0,0,-,-,-,3,5,8,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sameRankingfunction_false-termination.bpl/lasso_trace_1.txt,NONTERMINATING,2.88,0,0,2.88,1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sameRankingfunction_true-termination.bpl/lasso_trace_1.txt,TERMINATING,1.9,31.47,38.03,71.4,8,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SanDiego.bpl/lasso_trace_1.txt,TERMINATING,1.89,29.14,36.86,67.89,5,TERMINATING,0,1,1,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09.bpl/lasso_trace_1.txt,NONTERMINATING,2.28,0,48.69,50.97,1,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09doubleLoop.bpl/lasso_trace_1.txt,NONTERMINATING,1.88,0,53.12,55,1,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09doubleLoop-incorrect.bpl/lasso_trace_1.txt,NONTERMINATING,1.94,0,59.03,60.97,1,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09doubleLoop_incorrect.bpl/lasso_trace_1.txt,NONTERMINATING,2.05,0,54.85,56.9,1,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09-incorrect.bpl/lasso_trace_1.txt,NONTERMINATING,2.05,0,54.35,56.4,1,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Selestat.bpl/lasso_trace_1.txt,NONTERMINATING,1.74,0,36.2,37.94,1,NONTERMINATING,0,1,1,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_4.bpl/lasso_trace_1.txt,TERMINATING,2.21,179.85,116.8,298.86,5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_4.bpl/lasso_trace_2.txt,INFEASIBLE,0.52,42.31,62.32,-,-,-,2,2,4,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_6.bpl/lasso_trace_1.txt,TERMINATING,2.36,137.77,192.72,332.85,5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_6.bpl/lasso_trace_2.txt,INFEASIBLE,0.46,19.32,27.98,-,-,-,2,2,4,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_7.bpl/lasso_trace_1.txt,TERMINATING,2.11,99.01,200.87,301.99,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_7.bpl/lasso_trace_2.txt,INFEASIBLE,0.66,16.44,27.88,-,-,-,2,2,4,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Sequence.bpl/lasso_trace_1.txt,TERMINATING,1.81,64.31,33.9,100.02,3,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Sequence.bpl/lasso_trace_2.txt,INFEASIBLE,0.39,30.24,40.48,-,-,-,2,1,3,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SiegelauGlobal.bpl/lasso_trace_1.txt,TERMINATING,2.12,26.24,39.14,67.5,4,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SiegelauLocal.bpl/lasso_trace_1.txt,TERMINATING,1.73,31.38,36.47,69.58,3,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_similarSimultaneousUpdate.bpl/lasso_trace_1.txt,TERMINATING,1.78,26.6,39.13,67.51,3,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple1.i_3.bpl/lasso_trace_1.txt,UNKNOWN,0.45,1458.62,49.95,-,-,-,2,1,3,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple3.i_3.bpl/lasso_trace_1.txt,UNKNOWN,0.42,1966.31,2078.69,-,-,-,2,1,3,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple4.i_3.bpl/lasso_trace_1.txt,UNKNOWN,0.48,1477.78,44.89,-,-,-,2,1,3,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleConComLoop.bpl/lasso_trace_1.txt,NONTERMINATING,2.42,0,56.97,59.39,2,NONTERMINATING,2,2,4,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimpleDoubleRecursion.bpl/lasso_trace_1.txt,TERMINATING,1.76,32.1,38.58,72.44,3,TERMINATING,0,2,2,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimpleDoubleRecursion.bpl/lasso_trace_2.txt,INFEASIBLE,0.27,16.01,28.02,-,-,-,5,6,11,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimpleDoubleRecursion.bpl/lasso_trace_3.txt,INFEASIBLE,0.19,15.99,26.46,-,-,-,13,14,27,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleLoop.bpl/lasso_trace_1.txt,TERMINATING,1.76,48.85,38.24,88.85,3,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleLoopCountDown.bpl/lasso_trace_1.txt,TERMINATING,1.98,49.66,39.1,90.74,3,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithAssertion.bpl/lasso_trace_1.txt,TERMINATING,2.98,41.95,38.12,83.05,3,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithBiggerLoopAndProcedureUnsafe.bpl/lasso_trace_1.txt,TERMINATING,1.89,62.05,66.06,130,4,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithLoopAndProcedureUnsafe2.bpl/lasso_trace_1.txt,TERMINATING,1.92,40.33,34.19,76.44,3,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithLoopAndProcedureUnsafe.bpl/lasso_trace_1.txt,TERMINATING,1.99,40.82,36.9,79.71,3,TERMINATING,1,7,8,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithMultipleProcedureDifferentContextUnsafe.bpl/lasso_trace_1.txt,TERMINATING,2.06,44.52,38.71,85.29,5,TERMINATING,4,1,5,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithProcedureAndAssertion.bpl/lasso_trace_1.txt,TERMINATING,2.27,47.01,38.5,87.78,3,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithProcedureLoopInProcedureSafe.bpl/lasso_trace_1.txt,TERMINATING,1.92,31.3,33.57,66.79,3,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithProcedureSafe.bpl/lasso_trace_1.txt,TERMINATING,2.97,42.29,41.6,86.86,3,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple-scaled100.bpl/lasso_trace_1.txt,TERMINATING,5.64,38.96,33.08,77.68,417,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple-scaled200.bpl/lasso_trace_1.txt,TERMINATING,8.47,43.29,33.64,85.4,1281,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple-scaled250.bpl/lasso_trace_1.txt,TERMINATING,9.83,37,37.69,84.52,2104,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple_vardep2.i_2.bpl/lasso_trace_1.txt,UNKNOWN,0.37,3754.97,46.57,-,-,-,3,2,5,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimultaneousDecrement.bpl/lasso_trace_1.txt,NONTERMINATING,2.12,0,70.42,72.54,2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimultaneousIncrement.bpl/lasso_trace_1.txt,NONTERMINATING,3.72,0,84.68,88.4,2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_single_assertion_test.bpl/lasso_trace_1.txt,INFEASIBLE,0.24,0,0,-,-,-,10,1,11,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Specifications.bpl/lasso_trace_1.txt,TERMINATING,2.29,53.92,67.6,123.81,4,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SpecificationsFreeInvariant.bpl/lasso_trace_1.txt,TERMINATING,2.17,41.9,33.5,77.57,4,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SpecificationsInvariant.bpl/lasso_trace_1.txt,TERMINATING,2.08,57.7,70,129.78,5,TERMINATING,1,2,3,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_StepwiseAddition.bpl/lasso_trace_1.txt,TERMINATING,2.26,101.99,70.3,174.55,9,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_StepwiseAddition.bpl/lasso_trace_2.txt,TERMINATING,0.53,51.7,28.54,80.77,8,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Stockholm.bpl/lasso_trace_1.txt,TERMINATING,1.86,44.88,49.5,96.24,5,TERMINATING,1,1,2,Affine Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_string_concat-noarr.i_3.bpl/lasso_trace_1.txt,TERMINATING,2.3,107.17,90.14,199.61,9,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_string_concat-noarr.i_4.bpl/lasso_trace_1.txt,TERMINATING,3.1,114.52,105.64,223.26,9,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_string_concat-noarr.i_5.bpl/lasso_trace_1.txt,TERMINATING,2.42,88.22,62.29,152.93,7,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum01_bug02.i_3.bpl/lasso_trace_1.txt,TERMINATING,4.31,98.31,122.94,225.56,8,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum01_bug02.i_4.bpl/lasso_trace_1.txt,TERMINATING,7.43,110.75,68.73,186.91,15,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum01_bug02_sum01_bug02_base.case.i_3.bpl/lasso_trace_1.txt,TERMINATING,2.23,140.04,56.63,198.9,13,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum01_bug02_sum01_bug02_base.case.i_4.bpl/lasso_trace_1.txt,TERMINATING,2.23,101.72,34.17,138.12,11,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum01.i_3.bpl/lasso_trace_1.txt,TERMINATING,2.46,78.66,34.27,115.39,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum02.i_3.bpl/lasso_trace_1.txt,UNKNOWN,0.78,3485.28,44.24,-,-,-,2,1,3,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum03.i_3.bpl/lasso_trace_1.txt,UNKNOWN,0.52,12162.65,94.72,-,-,-,3,2,5,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum04.i_3.bpl/lasso_trace_1.txt,TERMINATING,2.32,52.03,39.48,93.83,4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum04.i_4.bpl/lasso_trace_1.txt,TERMINATING,1.95,99.24,41.09,142.28,8,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sumGeneric2_rec.bpl/lasso_trace_1.txt,NONTERMINATING,1.62,0,115.67,117.29,2,NONTERMINATING,0,3,3,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sumGeneric_rec.bpl/lasso_trace_1.txt,NONTERMINATING,2.63,0,117.85,120.48,1,NONTERMINATING,0,3,3,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sum_rec.bpl/lasso_trace_1.txt,NONTERMINATING,1.62,0,112.23,113.85,2,NONTERMINATING,0,3,3,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Swingers.bpl/lasso_trace_1.txt,UNKNOWN,0.32,1889.39,55.27,-,-,-,3,2,5,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportBooleans1.bpl/lasso_trace_1.txt,TERMINATING,2.13,26.67,36.7,65.5,3,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportDisjunction1.bpl/lasso_trace_1.txt,TERMINATING,2.15,35.99,51.9,90.04,8,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportDisjunction3.bpl/lasso_trace_1.txt,TERMINATING,1.92,37.33,54.91,94.16,3,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportDisjunction4.bpl/lasso_trace_1.txt,TERMINATING,1.94,295.97,39.61,337.52,-,NOT_SUPPORTED,0,1,1,2-Phase Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportDivision1.bpl/lasso_trace_1.txt,TERMINATING,2.19,78.99,40.81,121.99,8,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportIte1.bpl/lasso_trace_1.txt,TERMINATING,1.85,91.22,43.39,136.46,7,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportIte2.bpl/lasso_trace_1.txt,NONTERMINATING,2.87,0,0,2.87,1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportModulo1.bpl/lasso_trace_1.txt,TERMINATING,1.87,48.05,41.93,91.85,5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SyntaxSupportNegation.bpl/lasso_trace_1.txt,TERMINATING,1.87,30.44,36.74,69.05,4,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_taipan-bug-postunsound-oldvarassign.bpl/lasso_trace_1.txt,TERMINATING,2.41,51.58,48.06,102.05,4,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TaylorSeriesRec.bpl/lasso_trace_1.txt,INFEASIBLE,0,0,0,-,-,-,0,21,21,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TaylorSeriesRec.bpl/lasso_trace_2.txt,INFEASIBLE,0,0,0,-,-,-,0,14,14,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TaylorSeriesRec.bpl/lasso_trace_3.txt,TERMINATING,1.49,56.64,76.04,134.17,3,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TelAviv-AmirMinimum.bpl/lasso_trace_1.txt,UNKNOWN,0.82,3603.13,35.9,-,-,-,1,1,2,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TerminatorAmirsExample.bpl/lasso_trace_1.txt,NONTERMINATING,1.95,0,62.51,64.46,25,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TerminatorGulwani.bpl/lasso_trace_1.txt,UNKNOWN,0.88,204820.96,39.11,-,-,-,3,2,5,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TerminatorRec02.bpl/lasso_trace_1.txt,TERMINATING,1.89,80.84,102.42,185.15,3,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TerminatorRec04.bpl/lasso_trace_1.txt,TERMINATING,1.48,57.89,48.74,108.11,3,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TerminatorSmall.bpl/lasso_trace_1.txt,NONTERMINATING,1.89,0,55.83,57.72,13,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_test2.bpl/lasso_trace_1.txt,NONTERMINATING,1.96,0,65.22,67.18,2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_1.txt,TERMINATING,1.74,61.52,49.39,112.65,4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_10.txt,INFEASIBLE,0.33,26.89,42.3,-,-,-,9,1,10,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_11.txt,INFEASIBLE,0.2,15.67,25.64,-,-,-,10,1,11,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_12.txt,INFEASIBLE,0.21,16.38,24.85,-,-,-,11,1,12,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_13.txt,INFEASIBLE,0.24,26.48,39.64,-,-,-,12,1,13,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_27.txt,UNCHECKED,0,0,0,-,-,-,38,37,75,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_3.txt,INFEASIBLE,0.32,27.36,41.04,-,-,-,2,1,3,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_4.txt,INFEASIBLE,0.37,17.08,29.77,-,-,-,3,1,4,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_5.txt,INFEASIBLE,0.25,17.56,27.01,-,-,-,4,1,5,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_6.txt,INFEASIBLE,0.33,33.8,39.26,-,-,-,5,1,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_7.txt,INFEASIBLE,0.29,27.72,39.93,-,-,-,6,1,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_8.txt,INFEASIBLE,0.21,14.9,27.51,-,-,-,7,1,8,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Test9.bpl/lasso_trace_9.txt,INFEASIBLE,0.34,27.11,24.95,-,-,-,8,1,9,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TestDifferentDeclaration.bpl/lasso_trace_1.txt,NONTERMINATING,1.9,0,84.17,86.07,2,NONTERMINATING,0,2,2,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TestForErrorTraceLocations.bpl/lasso_trace_1.txt,NONTERMINATING,3.77,0,0,3.77,1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TestQuantifierEliminationInequality01.bpl/lasso_trace_1.txt,NONTERMINATING,3.12,0,0,3.12,1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TestQuantifierEliminationInequality03.bpl/lasso_trace_1.txt,NONTERMINATING,4.01,0,0,4.01,1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_TestQuantifierEliminationInequality03_WithConstants.bpl/lasso_trace_1.txt,NONTERMINATING,3.51,0,0,3.51,1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
